,D1,D2,D3
T5280,3.59998555227535,4.33707857859827,5.98506961572021
T5281,3.5999599447001,4.33704526760948,5.98501123628722
T5282,3.59993417460767,4.33701174525235,5.98495248666342
T5283,3.59990824201913,4.33697801155498,5.98489336690273
T5284,3.59988214695569,4.33694406654573,5.98483387705947
T5285,3.59985588943889,4.33690991025333,5.98477401718869
T5286,3.5998294694902,4.33687554270644,5.98471378734537
T5287,3.59980288713126,4.33684096393396,5.98465318758489
T5288,3.59977614238398,4.33680617396515,5.9845922179633
T5289,3.5997492352702,4.33677117282916,5.98453087853649
T5290,3.59972216581197,4.33673596055542,5.9844691693609
T5291,3.59969493403165,4.33670053717378,5.98440709049368
T5292,3.59966753995141,4.33666490271384,5.98434464199162
T5293,3.59963998359384,4.33662905720577,5.98428182391248
T5294,3.59961226498137,4.33659300067951,5.98421863631369
T5295,3.59958438413698,4.33655673316573,5.98415507925399
T5296,3.59955634108328,4.33652025469462,5.98409115279129
T5297,3.59952813584346,4.33648356529713,5.98402685698486
T5298,3.59949976844052,4.33644666500398,5.98396219189359
T5299,3.59947123889784,4.33640955384636,5.98389715757724
T5300,3.59944254723866,4.33637223185533,5.98383175409534
T5301,3.59941369348655,4.33633469906233,5.98376598150817
T5302,3.5993846776653,4.33629695549912,5.98369983987652
T5303,3.59935549979852,4.33625900119721,5.98363332926085
T5304,3.5993261599102,4.33622083618866,5.98356644972254
T5305,3.59929665802442,4.33618246050559,5.98349920132315
T5306,3.59926699416534,4.33614387418023,5.98343158412447
T5307,3.59923716835725,4.33610507724505,5.9833635981887
T5308,3.59920718062457,4.33606606973265,5.98329524357828
T5309,3.59917703099196,4.33602685167591,5.98322652035625
T5310,3.59914671948407,4.33598742310776,5.98315742858569
T5311,3.5991162461258,4.33594778406143,5.98308796833027
T5312,3.59908561094202,4.33590793457013,5.98301813965364
T5313,3.59905481395794,4.3358678746675,5.98294794262022
T5314,3.59902385519873,4.33582760438716,5.98287737729444
T5315,3.59899273468973,4.33578712376292,5.9828064437411
T5316,3.59896145245656,4.335746432829,5.98273514202572
T5317,3.59893000852464,4.3357055316193,5.98266347221331
T5318,3.59889840291997,4.33566442016854,5.98259143437032
T5319,3.5988666356683,4.33562309851111,5.98251902856267
T5320,3.59883470679562,4.33558156668169,5.98244625485681
T5321,3.59880261632818,4.33553982471532,5.98237311331986
T5322,3.59877036429219,4.33549787264699,5.98229960401883
T5323,3.59873795071418,4.3354557105121,5.98222572702156
T5324,3.5987053756205,4.33541333834586,5.9821514823955
T5325,3.59867263903803,4.33537075618411,5.98207687020929
T5326,3.59863974099346,4.33532796406249,5.98200189053123
T5327,3.59860668151374,4.33528496201698,5.98192654343022
T5328,3.59857346062599,4.33524175008377,5.9818508289756
T5329,3.59854007835732,4.33519832829906,5.9817747472367
T5330,3.59850653473519,4.33515469669949,5.98169829828369
T5331,3.59847282978694,4.33511085532157,5.98162148218654
T5332,3.59843896354024,4.33506680420223,5.98154429901595
T5333,3.59840493602274,4.33502254337836,5.98146674884261
T5334,3.59837074726237,4.33497807288725,5.98138883173795
T5335,3.59833639728706,4.3349333927662,5.98131054777336
T5336,3.59830188612499,4.33488850305279,5.98123189702086
T5337,3.59826721380432,4.33484340378464,5.9811528795525
T5338,3.59823238035347,4.33479809499966,5.98107349544088
T5339,3.59819738580093,4.33475257673588,5.98099374475884
T5340,3.59816223017541,4.33470684903164,5.98091362757979
T5341,3.59812691350553,4.33466091192512,5.98083314397687
T5342,3.59809143582028,4.33461476545503,5.9807522940242
T5343,3.59805579714877,4.33456840966019,5.98067107779613
T5344,3.59801999752,4.33452184457936,5.98058949536689
T5345,3.59798403696334,4.33447507025169,5.98050754681146
T5346,3.59794791550816,4.33442808671642,5.98042523220497
T5347,3.59791163318403,4.33438089401299,5.98034255162295
T5348,3.59787519002063,4.33433349218103,5.98025950514129
T5349,3.59783858604775,4.33428588126029,5.98017609283611
T5350,3.59780182129539,4.33423806129081,5.98009231478406
T5351,3.59776489579355,4.33419003231264,5.98000817106185
T5352,3.59772780957246,4.33414179436614,5.97992366174673
T5353,3.59769056266241,4.33409334749169,5.97983878691607
T5354,3.59765315509395,4.33404469173012,5.97975354664798
T5355,3.59761558689749,4.33399582712198,5.97966794102016
T5356,3.59757785810387,4.33394675370843,5.97958197011142
T5357,3.59753996874395,4.33389747153069,5.97949563400061
T5358,3.59750191884862,4.33384798062995,5.97940893276665
T5359,3.59746370844905,4.33379828104782,5.97932186648919
T5360,3.59742533757646,4.33374837282598,5.97923443524801
T5361,3.59738680626221,4.33369825600628,5.97914663912324
T5362,3.59734811453776,4.33364793063069,5.97905847819525
T5363,3.59730926243475,4.33359739674145,5.97896995254487
T5364,3.59727024998492,4.33354665438093,5.97888106225323
T5365,3.59723107722026,4.3334957035918,5.97879180740198
T5366,3.59719174417255,4.33344454441649,5.97870218807242
T5367,3.59715225087412,4.33339317689813,5.97861220434704
T5368,3.59711259735712,4.33334160107966,5.97852185630806
T5369,3.59707278365403,4.33328981700439,5.97843114403837
T5370,3.59703280979734,4.33323782471569,5.97834006762101
T5371,3.59699267581971,4.33318562425715,5.97824862713939
T5372,3.5969523817539,4.33313321567248,5.97815682267719
T5373,3.59691192763286,4.33308059900568,5.97806465431861
T5374,3.59687131348951,4.33302777430065,5.97797212214771
T5375,3.59683053935718,4.33297474160188,5.97787922624961
T5376,3.59678960526914,4.33292150095377,5.97778596670927
T5377,3.59674851125869,4.33286805240077,5.97769234361179
T5378,3.59670725735949,4.33281439598778,5.97759835704312
T5379,3.59666584360517,4.33276053175968,5.97750400708911
T5380,3.59662427002956,4.33270645976164,5.97740929383622
T5381,3.59658253666661,4.33265218003894,5.97731421737109
T5382,3.59654064355032,4.33259769263696,5.9772187777806
T5383,3.59649859071504,4.33254299760154,5.97712297515241
T5384,3.5964563781949,4.33248809497822,5.97702680957373
T5385,3.59641400602453,4.3324329848132,5.97693028113291
T5386,3.59637147423836,4.33237766715246,5.97683338991797
T5387,3.59632878287111,4.33232214204229,5.97673613601749
T5388,3.59628593195779,4.33226640952943,5.97663851952087
T5389,3.59624292153309,4.33221046966018,5.97654054051672
T5390,3.59619975163234,4.33215432248166,5.97644219909519
T5391,3.59615642229064,4.33209796804072,5.97634349534592
T5392,3.59611293354334,4.33204140638452,5.97624442935916
T5393,3.5960692854259,4.3319846375604,5.97614500122546
T5394,3.59602547797402,4.33192766161598,5.9760452110359
T5395,3.59598151122332,4.33187047859878,5.97594505888145
T5396,3.59593738520968,4.3318130885567,5.97584454485373
T5397,3.59589309996908,4.33175549153773,5.97574366904455
T5398,3.59584865553773,4.3316976875902,5.97564243154631
T5399,3.59580405195171,4.33163967676223,5.97554083245115
T5400,3.59575928924754,4.33158145910259,5.97543887185228
T5401,3.59571436746158,4.33152303465976,5.97533654984251
T5402,3.5956692866305,4.33146440348267,5.97523386651542
T5403,3.59562404679107,4.33140556562041,5.97513082196487
T5404,3.5955786479802,4.33134652112219,5.97502741628502
T5405,3.59553309023475,4.33128727003723,5.97492364957
T5406,3.59548737359192,4.33122781241514,5.97481952191474
T5407,3.59544149808908,4.33116814830578,5.97471503341453
T5408,3.59539546376343,4.3311082777588,5.9746101841644
T5409,3.59534927065257,4.33104820082435,5.97450497426023
T5410,3.59530291879416,4.33098791755269,5.97439940379815
T5411,3.59525640822591,4.33092742799413,5.97429347287436
T5412,3.59520973898576,4.33086673219929,5.97418718158569
T5413,3.59516291111158,4.3308058302187,5.97408053002878
T5414,3.59511592464171,4.33074472210351,5.97397351830142
T5415,3.59506877961431,4.33068340790463,5.97386614650099
T5416,3.59502147606777,4.33062188767328,5.97375841472542
T5417,3.59497401404073,4.330560161461,5.97365032307325
T5418,3.59492639357165,4.33049822931914,5.9735418716427
T5419,3.59487861469941,4.33043609129954,5.97343306053287
T5420,3.5948306774629,4.33037374745408,5.97332388984299
T5421,3.59478258190117,4.33031119783489,5.97321435967269
T5422,3.5947343280533,4.33024844249407,5.97310447012164
T5423,3.59468591595862,4.33018548148412,5.97299422129016
T5424,3.59463734565651,4.33012231485757,5.97288361327871
T5425,3.59458861718646,4.3300589426671,5.97277264618803
T5426,3.59453973058824,4.32999536496576,5.9726613201195
T5427,3.59449068590154,4.32993158180651,5.97254963517437
T5428,3.59444148316633,4.32986759324266,5.97243759145458
T5429,3.59439212242255,4.32980339932752,5.97232518906203
T5430,3.59434260371042,4.32973900011472,5.97221242809922
T5431,3.59429292707013,4.32967439565789,5.97209930866871
T5432,3.59424309254222,4.32960958601111,5.97198583087383
T5433,3.5941931001672,4.32954457122841,5.97187199481788
T5434,3.59414294998574,4.32947935136406,5.97175780060458
T5435,3.59409264203849,4.32941392647227,5.97164324833758
T5436,3.59404217636647,4.32934829660778,5.97152833812148
T5437,3.59399155301073,4.32928246182533,5.97141307006089
T5438,3.59394077201235,4.32921642217975,5.97129744426063
T5439,3.59388983341271,4.32915017772621,5.97118146082612
T5440,3.59383873725311,4.32908372851982,5.9710651198627
T5441,3.59378748357511,4.32901707461601,5.97094842147632
T5442,3.59373607242046,4.32895021607047,5.97083136577338
T5443,3.59368450383085,4.32888315293883,5.97071395286018
T5444,3.59363277784819,4.32881588527698,5.97059618284356
T5445,3.59358089451462,4.32874841314113,5.97047805583088
T5446,3.59352885387217,4.32868073658736,5.97035957192933
T5447,3.59347665596316,4.32861285567209,5.97024073124674
T5448,3.59342430083005,4.32854477045198,5.97012153389135
T5449,3.59337178851524,4.32847648098359,5.97000197997123
T5450,3.59331911906147,4.32840798732393,5.96988206959531
T5451,3.59326629251152,4.32833928953005,5.96976180287261
T5452,3.59321330890832,4.32827038765922,5.96964117991249
T5453,3.59316016829485,4.32820128176876,5.96952020082452
T5454,3.59310687071421,4.32813197191617,5.96939886571854
T5455,3.59305341620978,4.32806245815931,5.96927717470507
T5456,3.59299980482496,4.32799274055604,5.96915512789466
T5457,3.59294603660317,4.32792281916432,5.96903272539802
T5458,3.59289211158814,4.32785269404244,5.9689099673265
T5459,3.59283802982354,4.32778236524868,5.96878685379143
T5460,3.59278379135346,4.32771183284181,5.96866338490507
T5461,3.59272939622166,4.32764109688022,5.96853956077896
T5462,3.59267484447248,4.32757015742304,5.96841538152604
T5463,3.5926201361501,4.32749901452919,5.96829084725883
T5464,3.59256527129889,4.32742766825786,5.96816595809041
T5465,3.59251024996338,4.32735611866842,5.96804071413417
T5466,3.59245507218819,4.32728436582041,5.96791511550379
T5467,3.59239973801813,4.32721240977358,5.96778916231339
T5468,3.59234424749806,4.32714025058775,5.96766285467724
T5469,3.59228860067294,4.32706788832289,5.96753619270984
T5470,3.59223279758791,4.32699532303921,5.96740917652619
T5471,3.59217683828825,4.32692255479708,5.96728180624154
T5472,3.59212072281929,4.32684958365698,5.96715408197139
T5473,3.59206445122654,4.32677640967958,5.96702600383163
T5474,3.59200802355563,4.32670303292574,5.96689757193843
T5475,3.59195143985222,4.32662945345635,5.96676878640806
T5476,3.59189470016231,4.32655567133278,5.96663964735767
T5477,3.59183780453182,4.32648168661624,5.96651015490418
T5478,3.59178075300677,4.32640749936812,5.96638030916475
T5479,3.59172354563354,4.32633310965026,5.96625011025748
T5480,3.59166618245836,4.32625851752432,5.96611955830006
T5481,3.5916086635277,4.32618372305227,5.96598865341082
T5482,3.59155098888825,4.32610872629636,5.96585739570858
T5483,3.59149315858664,4.32603352731878,5.96572578531206
T5484,3.59143517266973,4.32595812618203,5.96559382234057
T5485,3.59137703118449,4.32588252294874,5.96546150691365
T5486,3.59131873417807,4.32580671768177,5.9653288391513
T5487,3.59126028169752,4.3257307104439,5.96519581917335
T5488,3.59120167379029,4.32565450129835,5.96506244710047
T5489,3.59114291050379,4.32557809030838,5.96492872305337
T5490,3.5910839918856,4.32550147753742,5.96479464715316
T5491,3.5910249179833,4.32542466304893,5.96466021952092
T5492,3.59096568884483,4.32534764690682,5.96452544027865
T5493,3.59090630451818,4.32527042917508,5.96439030954842
T5494,3.59084676505119,4.32519300991751,5.96425482745204
T5495,3.59078707049219,4.32511538919855,5.96411899411246
T5496,3.59072722088944,4.32503756708256,5.96398280965246
T5497,3.59066721629137,4.3249595436341,5.96384627419528
T5498,3.59060705674648,4.32488131891785,5.96370938786432
T5499,3.59054674230342,4.32480289299867,5.96357215078335
T5500,3.59048627301099,4.32472426594164,5.96343456307652
T5501,3.59042564891821,4.3246454378121,5.96329662486851
T5502,3.59036487007389,4.32456640867515,5.96315833628352
T5503,3.59030393652724,4.3244871785964,5.96301969744674
T5504,3.59024284832762,4.32440774764165,5.9628807084837
T5505,3.59018160552426,4.32432811587655,5.96274136951962
T5506,3.59012020816686,4.32424828336735,5.96260168068089
T5507,3.59005865630478,4.32416825017989,5.96246164209314
T5508,3.58999694998795,4.32408801638072,5.96232125388328
T5509,3.58993508926621,4.32400758203629,5.96218051617808
T5510,3.58987307418953,4.32392694721321,5.9620394291046
T5511,3.58981090480792,4.32384611197818,5.96189799279006
T5512,3.58974858117175,4.32376507639834,5.96175620736251
T5513,3.58968610333128,4.3236838405407,5.96161407294976
T5514,3.58962347133701,4.32360240447259,5.96147158968021
T5515,3.58956068523939,4.32352076826126,5.96132875768216
T5516,3.58949774508929,4.32343893197454,5.96118557708494
T5517,3.58943465093752,4.32335689568015,5.96104204801767
T5518,3.5893714028349,4.32327465944587,5.96089817060964
T5519,3.58930800083251,4.32319222333977,5.96075394499066
T5520,3.58924444498167,4.32310958743029,5.96060937129119
T5521,3.58918073533345,4.32302675178549,5.96046444964106
T5522,3.58911687193952,4.32294371647425,5.96031918017157
T5523,3.58905285485121,4.32286048156502,5.96017356301326
T5524,3.58898868412024,4.32277704712675,5.96002759829756
T5525,3.58892435979846,4.32269341322851,5.95988128615619
T5526,3.58885988193768,4.32260957993943,5.95973462672092
T5527,3.58879525058988,4.32252554732876,5.95958762012378
T5528,3.58873046580725,4.3224413154661,5.95944026649746
T5529,3.58866552764202,4.32235688442104,5.95929256597462
T5530,3.58860043614658,4.32227225426343,5.9591445186884
T5531,3.58853519137334,4.32218742506317,5.95899612477205
T5532,3.58846979337494,4.32210239689036,5.95884738435922
T5533,3.58840424220419,4.32201716981544,5.95869829758412
T5534,3.58833853791382,4.32193174390871,5.95854886458076
T5535,3.58827268055682,4.32184611924076,5.9583990854837
T5536,3.58820667018626,4.32176029588235,5.95824896042781
T5537,3.58814050685532,4.32167427390437,5.95809848954816
T5538,3.58807419061732,4.32158805337788,5.9579476729802
T5539,3.58800772152572,4.32150163437415,5.95779651085973
T5540,3.58794109963407,4.32141501696454,5.95764500332274
T5541,3.58787432499599,4.32132820122053,5.95749315050546
T5542,3.58780739766522,4.32124118721376,5.95734095254439
T5543,3.58774031769573,4.32115397501614,5.95718840957656
T5544,3.5876730851415,4.32106656469963,5.95703552173906
T5545,3.58760570005674,4.32097895633648,5.95688228916956
T5546,3.58753816249565,4.32089114999893,5.95672871200568
T5547,3.58747047251254,4.32080314575936,5.95657479038537
T5548,3.5874026301619,4.32071494369041,5.95642052444698
T5549,3.58733463549841,4.32062654386494,5.95626591432933
T5550,3.58726648857679,4.32053794635588,5.95611096017132
T5551,3.58719818945182,4.32044915123624,5.95595566211208
T5552,3.58712973817845,4.32036015857927,5.95580002029109
T5553,3.58706113481172,4.3202709684583,5.95564403484808
T5554,3.5869923794069,4.320181580947,5.95548770592334
T5555,3.58692347201931,4.32009199611909,5.95533103365729
T5556,3.58685441270419,4.3200022140482,5.95517401819019
T5557,3.58678520151728,4.3199122348086,5.95501665966346
T5558,3.58671583851409,4.31982205847427,5.95485895821803
T5559,3.58664632375044,4.31973168511962,5.95470091399557
T5560,3.58657665728223,4.31964111481911,5.9545425271379
T5561,3.58650683916536,4.31955034764726,5.95438379778693
T5562,3.5864368694561,4.31945938367903,5.95422472608541
T5563,3.58636674821057,4.31936822298924,5.95406531217578
T5564,3.58629647548516,4.31927686565302,5.9539055562011
T5565,3.58622605133624,4.31918531174546,5.95374545830441
T5566,3.5861554758205,4.31909356134215,5.95358501862954
T5567,3.58608474899456,4.31900161451852,5.95342423732016
T5568,3.5860138709153,4.31890947135035,5.9532631145205
T5569,3.58594284163953,4.31881713191336,5.95310165037477
T5570,3.58587166122441,4.3187245962837,5.95293984502789
T5571,3.58580032972697,4.31863186453739,5.95277769862459
T5572,3.58572884720458,4.31853893675083,5.95261521131032
T5573,3.58565721371463,4.31844581300053,5.95245238323068
T5574,3.58558542931448,4.31835249336292,5.95228921453117
T5575,3.58551349406188,4.31825897791492,5.95212570535822
T5576,3.58544140801451,4.31816526673341,5.95196185585812
T5577,3.58536917123015,4.31807135989537,5.95179766617741
T5578,3.5852967837668,4.31797725747808,5.95163313646316
T5579,3.5852242456826,4.31788295955899,5.95146826686274
T5580,3.58515155703564,4.31778846621553,5.95130305752353
T5581,3.58507871788427,4.31769377752541,5.9511375085934
T5582,3.58500572828683,4.31759889356638,5.95097162022031
T5583,3.58493258830197,4.31750381441658,5.95080539255293
T5584,3.58485929798821,4.31740854015398,5.95063882573962
T5585,3.58478585740438,4.31731307085694,5.95047191992949
T5586,3.58471226660928,4.31721740660382,5.95030467527164
T5587,3.58463852566193,4.31712154747325,5.95013709191563
T5588,3.58456463462145,4.317025493544,5.94996917001134
T5589,3.58449059354706,4.31692924489494,5.9498009097088
T5590,3.58441640249803,4.31683280160506,5.94963231115829
T5591,3.58434206153372,4.31673616375342,5.94946337451024
T5592,3.58426757071383,4.31663933141957,5.94929409991589
T5593,3.58419293009797,4.31654230468292,5.94912448752635
T5594,3.5841181397459,4.31644508362307,5.94895453749301
T5595,3.58404319971746,4.31634766831975,5.94878424996752
T5596,3.58396811007276,4.31625005885304,5.94861362510215
T5597,3.5838928708718,4.31615225530286,5.94844266304895
T5598,3.58381748217484,4.31605425774948,5.94827136396057
T5599,3.5837419440423,4.3159560662734,5.94809972799004
T5600,3.58366625653456,4.31585768095505,5.94792775529036
T5601,3.58359041971217,4.31575910187507,5.94775544601489
T5602,3.58351443363582,4.31566032911432,5.94758280031733
T5603,3.58343829836635,4.31556136275386,5.94740981835183
T5604,3.58336201396457,4.31546220287465,5.94723650027236
T5605,3.58328558049148,4.31536284955799,5.94706284623347
T5606,3.58320899800835,4.31526330288546,5.94688885639024
T5607,3.58313226657625,4.31516356293841,5.94671453089737
T5608,3.58305538625668,4.31506362979879,5.94653986991059
T5609,3.58297835711096,4.31496350354824,5.94636487358517
T5610,3.58290117920071,4.31486318426884,5.94618954207711
T5611,3.58282385258772,4.31476267204291,5.94601387554286
T5612,3.58274637733358,4.31466196695248,5.94583787413837
T5613,3.58266875350036,4.31456106908021,5.94566153802076
T5614,3.58259098115001,4.31445997850861,5.94548486734684
T5615,3.58251306034466,4.31435869532045,5.94530786227391
T5616,3.58243499114654,4.31425721959861,5.9451305229595
T5617,3.58235677361804,4.31415555142617,5.94495284956149
T5618,3.5822784078216,4.31405369088631,5.94477484223794
T5619,3.58219989381975,4.3139516380623,5.9445965011471
T5620,3.5821212316752,4.31384939303764,5.94441782644765
T5621,3.58204242145082,4.31374695589609,5.94423881829871
T5622,3.58196346320937,4.31364432672123,5.9440594768591
T5623,3.58188435701397,4.31354150559712,5.94387980228853
T5624,3.58180510292776,4.31343849260783,5.94369979474675
T5625,3.58172570101383,4.3133352878374,5.9435194543934
T5626,3.58164615133564,4.31323189137034,5.94333878138901
T5627,3.58156645395666,4.31312830329116,5.94315777589416
T5628,3.58148660894037,4.31302452368442,5.94297643806945
T5629,3.5814066163505,4.31292055263498,5.9427947680761
T5630,3.58132647625083,4.31281639022775,5.94261276607538
T5631,3.58124618870524,4.31271203654784,5.94243043222892
T5632,3.5811657537778,4.31260749168054,5.94224776669875
T5633,3.5810851715325,4.31250275571107,5.94206476964671
T5634,3.58100444203362,4.31239782872502,5.94188144123535
T5635,3.58092356534552,4.3122927108081,5.94169778162744
T5636,3.58084254153258,4.31218740204604,5.94151379098577
T5637,3.58076137065939,4.31208190252483,5.94132946947364
T5638,3.58068005279063,4.31197621233063,5.94114481725464
T5639,3.58059858799098,4.31187033154952,5.94095983449224
T5640,3.58051697632541,4.31176426026804,5.94077452135075
T5641,3.58043521785889,4.31165799857269,5.94058887799437
T5642,3.58035331265644,4.31155154655005,5.9404029045875
T5643,3.58027126078333,4.31144490428702,5.94021660129513
T5644,3.58018906230487,4.31133807187055,5.94002996828229
T5645,3.58010671728645,4.31123104938771,5.9398430057143
T5646,3.58002422579355,4.3111238369257,5.93965571375667
T5647,3.57994158789193,4.31101643457206,5.93946809257556
T5648,3.57985880364722,4.31090884241417,5.93928014233683
T5649,3.57977587312534,4.3108010605398,5.93909186320705
T5650,3.57969279639222,4.31069308903671,5.93890325535282
T5651,3.57960957351394,4.3105849279929,5.93871431894111
T5652,3.57952620455662,4.3104765774964,5.93852505413901
T5653,3.57944268958664,4.31036803763556,5.93833546111417
T5654,3.57935902867028,4.31025930849864,5.93814554003407
T5655,3.57927522187412,4.31015039017426,5.93795529106689
T5656,3.57919126926472,4.31004128275107,5.93776471438079
T5657,3.57910717090873,4.30993198631776,5.93757381014411
T5658,3.57902292687313,4.30982250096351,5.937382578526
T5659,3.57893853722473,4.30971282677726,5.93719101969521
T5660,3.57885400203059,4.30960296384828,5.93699913382112
T5661,3.57876932135782,4.30949291226591,5.9368069210732
T5662,3.57868449527369,4.30938267211971,5.93661438162134
T5663,3.5785995238456,4.30927224349938,5.93642151563568
T5664,3.57851440714087,4.30916162649454,5.93622832328626
T5665,3.57842914522719,4.30905082119531,5.93603480474395
T5666,3.57834373817218,4.3089398276917,5.93584096017951
T5667,3.57825818604368,4.30882864607399,5.93564678976415
T5668,3.57817248890948,4.30871727643244,5.93545229366904
T5669,3.5780866468376,4.30860571885758,5.93525747206588
T5670,3.57800065989617,4.30849397344009,5.93506232512662
T5671,3.5779145281533,4.30838204027065,5.93486685302322
T5672,3.5778282516774,4.30826991944029,5.93467105592828
T5673,3.5777418305368,4.30815761103997,5.93447493401428
T5674,3.57765526480014,4.30804511516105,5.93427848745441
T5675,3.57756855453589,4.30793243189465,5.93408171642147
T5676,3.57748169981285,4.30781956133237,5.93388462108909
T5677,3.57739470069988,4.30770650356584,5.93368720163099
T5678,3.57730755726584,4.30759325868672,5.93348945822092
T5679,3.57722026957986,4.307479826787,5.93329139103326
T5680,3.57713283771104,4.30736620795866,5.93309300024236
T5681,3.57704526172859,4.3072524022938,5.93289428602282
T5682,3.57695754170197,4.30713840988488,5.93269524854983
T5683,3.57686967770057,4.30702423082423,5.93249588799842
T5684,3.57678166979393,4.30690986520442,5.932296204544
T5685,3.57669351805185,4.3067953131183,5.93209619836257
T5686,3.57660522254388,4.30668057465848,5.93189586962959
T5687,3.57651678334017,4.30656564991827,5.93169521852189
T5688,3.57642820051051,4.30645053899058,5.93149424521554
T5689,3.576339474125,4.30633524196867,5.93129294988724
T5690,3.57625060425395,4.30621975894612,5.93109133271425
T5691,3.57616159096756,4.30610409001635,5.93088939387362
T5692,3.57607243433626,4.30598823527307,5.93068713354287
T5693,3.57598313443045,4.30587219480998,5.9304845518995
T5694,3.57589369132091,4.30575596872123,5.93028164912188
T5695,3.57580410507821,4.30563955710078,5.93007842538797
T5696,3.57571437577324,4.3055229600429,5.92987488087638
T5697,3.57562450347685,4.3054061776419,5.9296710157657
T5698,3.57553448826012,4.30528920999237,5.92946683023508
T5699,3.57544433019418,4.30517205718892,5.92926232446375
T5700,3.57535402935021,4.30505471932628,5.92905749863108
T5701,3.57526358579949,4.30493719649931,5.92885235291672
T5702,3.57517299961352,4.3048194888031,5.92864688750076
T5703,3.57508227086381,4.30470159633284,5.92844110256343
T5704,3.57499139962196,4.30458351918379,5.92823499828509
T5705,3.57490038595979,4.30446525745148,5.92802857484666
T5706,3.5748092299491,4.30434681123145,5.927821832429
T5707,3.57471793166178,4.30422818061935,5.92761477121323
T5708,3.57462649116997,4.30410936571117,5.92740739138102
T5709,3.5745349085457,4.30399036660272,5.92719969311381
T5710,3.5744431838613,4.30387118339024,5.92699167659374
T5711,3.57435131718901,4.30375181616984,5.92678334200275
T5712,3.57425930860141,4.30363226503808,5.92657468952363
T5713,3.574167158171,4.3035125300914,5.92636571933887
T5714,3.57407486597042,4.30339261142645,5.92615643163144
T5715,3.57398243207247,4.30327250914006,5.92594682658456
T5716,3.57388985654987,4.30315222332898,5.92573690438139
T5717,3.57379713947574,4.30303175409049,5.92552666520595
T5718,3.5737042809231,4.30291110152173,5.92531610924208
T5719,3.57361128096501,4.30279026571988,5.92510523667366
T5720,3.57351813967477,4.30266924678243,5.9248940476852
T5721,3.57342485712581,4.30254804480708,5.9246825424615
T5722,3.57333143339153,4.30242665989146,5.92447072118728
T5723,3.57323786854544,4.30230509213335,5.92425858404757
T5724,3.57314416266132,4.30218334163091,5.92404613122799
T5725,3.57305031581283,4.30206140848209,5.9238333629139
T5726,3.57295632807384,4.30193929278517,5.92362027929117
T5727,3.57286219951835,4.30181699463856,5.92340688054596
T5728,3.57276793022047,4.30169451414085,5.92319316686472
T5729,3.57267352025417,4.30157185139042,5.92297913843358
T5730,3.57257896969391,4.30144900648631,5.92276479543977
T5731,3.57248427861397,4.3013259795273,5.92255013807016
T5732,3.5723894470888,4.30120277061244,5.92233516651201
T5733,3.57229447519294,4.30107937984086,5.92211988095282
T5734,3.57219936300109,4.3009558073119,5.9219042815804
T5735,3.57210411058796,4.30083205312492,5.92168836858264
T5736,3.57200871802841,4.30070811737951,5.92147214214782
T5737,3.57191318539747,4.30058400017542,5.92125560246454
T5738,3.57181751277012,4.30045970161238,5.92103874972133
T5739,3.57172170022148,4.30033522179031,5.9208215841071
T5740,3.57162574782691,4.30021056080941,5.92060410581124
T5741,3.57152965566166,4.30008571876977,5.92038631502295
T5742,3.5714334238012,4.29996069577174,5.92016821193195
T5743,3.57133705232109,4.29983549191581,5.91994979672812
T5744,3.57124054129696,4.29971010730256,5.91973106960158
T5745,3.57114389080458,4.29958454203273,5.91951203074272
T5746,3.57104710091971,4.29945879620708,5.91929268034196
T5747,3.57095017171841,4.29933286992676,5.91907301859041
T5748,3.57085310327664,4.29920676329276,5.91885304567895
T5749,3.57075589567047,4.29908047640623,5.9186327617987
T5750,3.57065854897624,4.29895400936871,5.91841216714148
T5751,3.57056106327026,4.29882736228163,5.91819126189895
T5752,3.5704634386289,4.29870053524658,5.91797004626302
T5753,3.57036567512871,4.2985735283653,5.91774852042593
T5754,3.57026777284633,4.29844634173973,5.91752668458022
T5755,3.57016973185843,4.29831897547179,5.91730453891845
T5756,3.57007155224184,4.29819142966367,5.91708208363358
T5757,3.56997323407343,4.29806370441752,5.91685931891865
T5758,3.56987477743032,4.29793579983592,5.91663624496729
T5759,3.56977618238949,4.2978077160212,5.91641286197285
T5760,3.56967744902824,4.29767945307612,5.91618917012936
T5761,3.56957857742376,4.29755101110334,5.91596516963068
T5762,3.56947956765352,4.29742239020584,5.91574086067128
T5763,3.56938041979495,4.29729359048655,5.91551624344552
T5764,3.56928113392572,4.29716461204874,5.91529131814837
T5765,3.56918171012337,4.2970354549955,5.91506608497449
T5766,3.5690821484658,4.29690611943039,5.91484054411939
T5767,3.56898244903079,4.2967766054568,5.91461469577826
T5768,3.56888261189642,4.29664691317853,5.91438854014705
T5769,3.56878263714067,4.29651704269927,5.91416207742146
T5770,3.56868252484173,4.29638699412293,5.91393530779767
T5771,3.56858227507768,4.29625676755332,5.91370823147163
T5772,3.56848188792716,4.29612636309496,5.91348084864058
T5773,3.5683813634684,4.29599578085186,5.91325315950083
T5774,3.56828070178004,4.29586502092855,5.91302516424963
T5775,3.56817990294065,4.29573408342947,5.91279686308409
T5776,3.568078967029,4.29560296845932,5.91256825620176
T5777,3.56797789412385,4.29547167612279,5.91233934380022
T5778,3.56787668430419,4.29534020652488,5.91211012607755
T5779,3.56777533764893,4.29520855977047,5.91188060323166
